First Name,Last Name,Matches Played,Goals Scored,Assists,Shots,Shots on Target,Shots to Shots on Target %,Shots to Goal %,Passes,Completed Passes,Pass accuarcy %
Robert,Lewandowski,18,22,7,68,41,78.57%,24.44%,642,545,89.23%
Antoine,Jr.,16,11,5,65,30,66.67%,20%,550,378,80%
Robert,Lewandowski,19,19,5,90,56,66.67%,25.45%,700,545,80%
Neymar,De Bruyne,18,8,20,45,25,55.56%,14.55%,421,356,87.27%
Lionel,Kane,25,21,5,90,25,63.64%,14.55%,400,379,80%
Neymar,Griezmann,17,16,5,69,27,58.33%,21.33%,462,363,87.50%
Robert,Lewandowski,18,22,12,81,55,58.33%,20%,562,584,89.23%
Neymar,Messi,22,18,10,87,48,78.57%,24.44%,668,553,89.23%
Cristiano,Mbappé,25,15,5,82,52,63.64%,21.33%,519,409,80%
Neymar,Mbappé,18,13,14,69,27,58.33%,20%,473,480,86.67%
Antoine,Kane,16,15,10,76,25,66.67%,24.44%,700,579,91.67%
Harry,Kane,16,16,7,83,31,78.57%,24.44%,700,396,86.67%
Neymar,Salah,20,22,5,88,52,56.25%,21.33%,577,391,80%
Lionel,Salah,24,14,10,84,37,61.54%,25.45%,510,477,87.27%
Neymar,Griezmann,16,12,6,56,26,63.64%,20%,400,385,86.67%
Lionel,Jr.,23,20,6,50,45,56.25%,25.71%,505,517,87.50%
Antoine,Griezmann,21,12,6,88,41,63.64%,20%,600,574,87.27%
Cristiano,Messi,23,11,9,65,36,78.57%,20%,541,475,91.67%
Robert,Griezmann,16,14,9,73,60,66.67%,24.44%,651,491,87.27%
Mohamed,Messi,21,22,9,90,54,66.67%,14.55%,507,379,89.23%
Antoine,De Bruyne,17,16,5,81,57,66.67%,21.33%,671,559,87.27%
Antoine,Kane,16,13,9,58,34,55.56%,22.22%,424,372,85.71%
Mohamed,Salah,17,9,5,52,30,63.64%,20%,527,371,83.33%
Antoine,De Bruyne,22,8,11,70,39,58.33%,25.71%,589,486,91.67%
Cristiano,Ronaldo,25,19,7,90,60,56.25%,25.71%,700,557,80%
Neymar,Ronaldo,24,19,5,90,50,56.25%,22.22%,555,392,91.67%
Cristiano,Jr.,23,20,7,58,25,56.25%,22.22%,515,350,91.67%
Robert,Ronaldo,18,16,5,88,46,63.64%,21.33%,466,432,87.27%
Mohamed,Mbappé,19,16,5,71,57,61.54%,24.44%,700,416,80%
Neymar,Salah,25,19,5,48,33,56.25%,25%,418,402,80%
Cristiano,Mbappé,25,19,5,59,43,56.25%,25%,451,404,86.67%
Cristiano,Ronaldo,23,8,8,68,25,56.25%,22.22%,471,476,87.27%
Harry,De Bruyne,23,22,13,55,50,55.56%,25%,459,376,89.23%
Robert,Lewandowski,19,19,8,87,54,61.54%,14.55%,700,569,85.71%
Harry,Lewandowski,19,20,9,90,46,55.56%,21.33%,700,593,85.71%
Harry,Jr.,23,18,8,68,50,63.64%,25.71%,700,465,86.67%
Robert,Lewandowski,22,15,5,83,58,56.25%,24.44%,681,416,91.67%
Kylian,Griezmann,22,8,5,45,28,56.25%,25%,447,403,80%
Neymar,Salah,20,17,13,54,25,63.64%,20%,456,384,80%
Harry,Kane,17,17,7,90,36,66.67%,23.08%,700,549,91.67%
Harry,Kane,16,10,6,62,60,78.57%,24.44%,550,600,83.33%
Antoine,Ronaldo,20,8,6,49,26,54.55%,14.55%,465,467,87.27%
Cristiano,Ronaldo,25,19,7,76,39,56.25%,25.71%,424,399,80%
Harry,Lewandowski,16,22,5,90,58,66.67%,24.44%,685,600,85.71%
Lionel,Ronaldo,17,8,8,70,28,78.57%,23.08%,540,398,87.50%
Neymar,Griezmann,23,11,16,54,29,54.55%,22.22%,495,350,91.67%
Neymar,Griezmann,21,21,16,84,27,66.67%,23.08%,695,585,91.67%
Mohamed,Griezmann,16,16,9,59,41,58.33%,14.55%,400,430,87.27%
Harry,Griezmann,18,9,11,68,42,56.25%,14.55%,628,478,89.23%
Lionel,Kane,17,21,5,90,60,66.67%,21.33%,700,578,89.23%
Harry,De Bruyne,20,17,15,84,49,54.55%,14.55%,625,596,85.71%
Lionel,Griezmann,22,17,9,46,31,56.25%,22.22%,400,357,87.27%
Cristiano,Jr.,20,8,7,56,37,58.33%,24.44%,444,369,83.33%
Kylian,Lewandowski,16,9,17,80,26,54.55%,14.55%,630,580,87.27%
Kylian,Mbappé,22,17,5,57,43,78.57%,22.22%,413,354,80%
Lionel,Ronaldo,20,22,5,80,51,66.67%,21.33%,603,562,83.33%
Mohamed,Salah,18,14,6,61,35,63.64%,25.71%,618,498,91.67%
Antoine,Griezmann,16,8,15,46,28,54.55%,22.22%,535,463,87.50%
Kevin,De Bruyne,17,12,6,59,29,63.64%,25.45%,400,353,87.50%
Lionel,Messi,25,22,6,90,47,78.57%,25%,673,538,87.27%
Mohamed,Ronaldo,21,11,6,50,31,61.54%,14.55%,449,391,87.27%
Mohamed,Mbappé,24,8,11,58,27,55.56%,23.08%,548,350,87.27%
Kylian,De Bruyne,17,16,9,90,34,78.57%,14.55%,511,359,80%
Kevin,Mbappé,20,16,5,49,25,55.56%,22.22%,548,382,83.33%
Kevin,Mbappé,17,10,12,52,26,54.55%,25.45%,605,489,89.23%
Harry,Kane,16,12,7,55,55,58.33%,25%,567,488,87.27%
Neymar,Lewandowski,17,12,10,90,46,66.67%,21.33%,700,600,87.27%
Neymar,Salah,22,11,9,55,30,55.56%,22.22%,425,350,83.33%
Robert,De Bruyne,17,10,16,63,25,58.33%,14.55%,526,410,86.67%
Kevin,Jr.,16,8,14,65,39,58.33%,24.44%,495,464,91.67%
Kevin,Griezmann,25,13,7,66,41,61.54%,25.71%,607,351,87.27%
Mohamed,Messi,18,13,8,77,50,61.54%,23.08%,648,455,83.33%
Antoine,De Bruyne,16,10,9,49,28,63.64%,25.45%,576,360,83.33%
Kylian,Salah,16,15,20,70,33,66.67%,20%,486,392,89.23%
Kevin,Mbappé,16,11,8,55,39,54.55%,14.55%,513,484,87.27%
Harry,Jr.,21,20,6,90,60,78.57%,22.22%,661,378,85.71%
Lionel,Messi,21,13,15,87,38,56.25%,25%,500,560,91.67%
Antoine,Mbappé,24,19,9,61,27,54.55%,20%,470,385,83.33%
Antoine,De Bruyne,17,15,9,61,32,66.67%,14.55%,498,386,89.23%
Kylian,Jr.,25,22,10,72,40,78.57%,25.71%,528,377,83.33%
Antoine,Griezmann,22,18,7,90,33,55.56%,23.08%,460,368,87.50%
Antoine,Griezmann,17,17,7,90,41,61.54%,25.45%,488,417,89.23%
Lionel,Ronaldo,24,19,6,64,28,63.64%,25%,405,390,87.50%
Kevin,Mbappé,21,9,16,61,26,58.33%,20%,532,408,87.27%
Robert,Lewandowski,16,15,10,81,55,66.67%,24.44%,700,583,89.23%
Lionel,Salah,20,17,8,90,60,54.55%,23.08%,687,560,85.71%
Cristiano,Ronaldo,24,20,8,86,54,66.67%,20%,700,489,83.33%
Antoine,Salah,17,9,11,62,43,58.33%,14.55%,558,468,87.27%
Robert,Ronaldo,16,16,8,56,50,58.33%,25%,513,367,80%
Kevin,Ronaldo,23,19,5,65,36,78.57%,25%,529,420,86.67%
Kylian,Griezmann,16,16,8,64,30,58.33%,24.44%,571,504,87.27%
Neymar,Mbappé,23,17,13,90,46,55.56%,25%,519,600,89.23%
Robert,Griezmann,17,22,10,90,54,66.67%,24.44%,634,557,85.71%
Antoine,Messi,16,20,5,76,34,66.67%,21.33%,608,600,83.33%
Kylian,Ronaldo,24,14,8,49,37,61.54%,22.22%,546,405,87.50%
Antoine,Lewandowski,16,18,11,90,54,66.67%,21.33%,692,565,87.27%
Kevin,Mbappé,17,20,9,90,60,55.56%,21.33%,581,598,85.71%
Harry,Lewandowski,17,20,5,90,49,66.67%,21.33%,618,592,85.71%
Kevin,Jr.,21,8,10,85,31,58.33%,25.45%,418,350,89.23%
Harry,De Bruyne,17,19,15,55,25,54.55%,14.55%,700,491,87.27%
Lionel,Salah,18,19,7,90,60,58.33%,21.33%,680,400,91.67%
Kevin,De Bruyne,16,11,6,56,28,54.55%,14.55%,452,451,87.50%
Kevin,Salah,25,17,6,49,54,78.57%,25%,621,364,80%
Mohamed,Jr.,22,15,10,58,25,58.33%,22.22%,415,361,87.50%
Robert,Jr.,16,20,7,90,49,58.33%,14.55%,678,488,85.71%
Kylian,Lewandowski,23,21,8,62,31,58.33%,25.71%,484,417,91.67%
Kevin,Griezmann,18,12,18,60,26,63.64%,22.22%,576,409,87.27%
Robert,Griezmann,22,9,8,78,40,56.25%,24.44%,658,477,86.67%
Harry,Kane,16,22,6,90,57,66.67%,24.44%,700,599,89.23%
Lionel,Salah,18,22,9,89,46,55.56%,21.33%,700,583,80%
Neymar,Jr.,23,13,5,45,29,55.56%,22.22%,400,352,86.67%
Harry,De Bruyne,18,8,9,63,36,54.55%,25.45%,679,580,89.23%
Kylian,Salah,18,11,13,60,40,58.33%,23.08%,400,391,87.27%
Kevin,De Bruyne,19,15,6,76,32,63.64%,20%,700,492,86.67%
Mohamed,Lewandowski,21,21,7,54,47,54.55%,25.71%,651,513,89.23%
Kevin,Jr.,25,10,9,59,25,54.55%,23.08%,426,390,83.33%
Cristiano,Jr.,16,11,10,52,25,58.33%,20%,400,381,86.67%
Neymar,Jr.,21,13,9,56,25,55.56%,14.55%,485,370,87.50%
Neymar,Jr.,25,16,10,67,28,61.54%,22.22%,422,383,80%
Lionel,Kane,24,16,10,57,33,56.25%,25.45%,435,378,80%
Mohamed,Ronaldo,23,13,8,76,45,78.57%,24.44%,562,350,80%
Kylian,Mbappé,22,17,7,77,47,58.33%,23.08%,444,541,89.23%
Kevin,De Bruyne,16,8,14,60,32,66.67%,14.55%,545,475,87.27%
Neymar,Kane,19,18,6,83,46,78.57%,21.33%,664,530,83.33%
Robert,Mbappé,17,21,8,90,48,58.33%,25.71%,603,599,89.23%
Kevin,Salah,24,14,6,73,25,55.56%,22.22%,500,392,80%
Cristiano,Ronaldo,24,15,9,66,25,56.25%,25%,432,404,80%
Kevin,Salah,20,8,5,59,33,58.33%,21.33%,490,402,87.27%
Robert,Messi,25,19,5,71,50,56.25%,25%,631,420,91.67%
Neymar,Griezmann,19,19,11,75,39,63.64%,23.08%,663,488,86.67%
Antoine,Griezmann,16,8,9,53,32,54.55%,22.22%,475,418,86.67%
Robert,Lewandowski,19,20,5,88,49,66.67%,24.44%,700,600,89.23%
Robert,Lewandowski,17,14,20,90,44,66.67%,14.55%,700,586,89.23%
Robert,Lewandowski,17,19,6,90,60,66.67%,25.71%,542,560,89.23%
Antoine,Griezmann,17,10,8,67,27,54.55%,25.45%,522,484,86.67%
Antoine,Kane,23,21,7,90,42,78.57%,25.71%,681,586,85.71%
Cristiano,Salah,24,19,7,46,42,55.56%,25%,411,388,86.67%
Lionel,Messi,22,21,7,66,52,55.56%,23.08%,650,485,86.67%
Kylian,De Bruyne,24,14,5,56,36,54.55%,22.22%,456,400,83.33%
Kevin,Messi,24,20,5,88,60,78.57%,25.71%,700,590,91.67%
Harry,De Bruyne,19,17,16,66,27,56.25%,24.44%,598,513,85.71%
Cristiano,Jr.,25,17,7,66,25,56.25%,25%,400,406,91.67%
Lionel,Kane,19,15,5,84,43,66.67%,25.45%,680,524,86.67%
Antoine,Griezmann,16,12,12,56,26,78.57%,22.22%,558,386,87.27%
Kevin,Mbappé,22,12,16,51,52,61.54%,22.22%,400,350,85.71%
Mohamed,Messi,25,15,8,90,43,56.25%,22.22%,471,537,89.23%
Cristiano,Kane,23,12,10,59,25,58.33%,14.55%,463,394,87.50%
Lionel,Ronaldo,25,18,10,90,60,66.67%,24.44%,700,600,89.23%
Cristiano,Ronaldo,25,19,7,84,25,66.67%,25.71%,463,405,91.67%
Cristiano,Salah,22,10,8,59,25,54.55%,25.45%,623,476,87.27%
Kevin,Jr.,22,8,7,81,33,56.25%,25.45%,536,389,87.27%
Harry,Kane,21,16,9,63,31,58.33%,20%,400,557,83.33%
Robert,Mbappé,22,8,9,50,41,61.54%,25.45%,560,461,87.27%
Robert,Lewandowski,17,22,7,87,60,66.67%,21.33%,700,564,89.23%
Cristiano,Lewandowski,16,15,9,69,48,63.64%,25.45%,599,405,87.27%
Antoine,De Bruyne,16,8,8,61,27,55.56%,20%,419,385,87.50%
Kevin,Salah,16,8,16,67,35,54.55%,22.22%,576,355,87.27%
Robert,Messi,22,18,6,90,59,54.55%,24.44%,700,586,89.23%
Mohamed,Lewandowski,16,12,5,61,27,54.55%,20%,551,419,85.71%
Kevin,Ronaldo,16,8,20,54,25,54.55%,14.55%,477,484,80%
Kevin,De Bruyne,16,8,17,58,28,58.33%,20%,493,375,87.50%
Cristiano,Ronaldo,24,14,13,46,27,63.64%,20%,462,371,86.67%
Lionel,Jr.,25,12,7,54,29,63.64%,22.22%,430,380,83.33%
Harry,Jr.,16,22,7,90,48,66.67%,21.33%,672,595,89.23%
Neymar,De Bruyne,22,15,8,48,25,56.25%,22.22%,443,383,83.33%
Lionel,Salah,16,9,5,48,25,58.33%,24.44%,445,426,86.67%
Kevin,Mbappé,18,14,7,58,37,63.64%,25.45%,529,392,87.27%
Mohamed,Kane,16,15,12,88,49,66.67%,14.55%,531,375,87.27%
Harry,Kane,23,15,5,82,55,56.25%,25%,591,600,91.67%
Kylian,Jr.,24,17,7,68,25,56.25%,22.22%,432,369,89.23%
Kevin,De Bruyne,18,10,16,54,33,63.64%,14.55%,593,366,89.23%
Neymar,Mbappé,24,12,11,77,28,55.56%,22.22%,515,355,87.50%
Antoine,Kane,24,22,8,90,59,78.57%,23.08%,673,556,87.27%
Robert,Mbappé,22,20,5,88,49,66.67%,23.08%,625,536,85.71%
Robert,Lewandowski,17,15,5,90,54,66.67%,21.33%,680,526,89.23%
Neymar,Mbappé,21,14,10,55,35,66.67%,14.55%,481,377,87.50%
Antoine,Jr.,21,21,5,65,26,61.54%,14.55%,407,373,80%
Neymar,Jr.,19,15,8,82,33,58.33%,14.55%,456,350,80%
Harry,Griezmann,18,21,17,74,34,58.33%,25.71%,700,447,91.67%
Neymar,De Bruyne,22,22,9,83,34,78.57%,22.22%,417,360,87.50%
Robert,Kane,16,22,5,90,49,66.67%,21.33%,700,600,89.23%
Mohamed,Griezmann,17,10,7,57,28,58.33%,22.22%,516,399,87.50%
Neymar,Jr.,17,11,14,49,31,58.33%,22.22%,444,396,87.50%
Lionel,Jr.,16,9,5,63,25,54.55%,22.22%,492,393,80%
Mohamed,Ronaldo,18,22,5,85,58,78.57%,25%,577,419,85.71%
Kevin,Kane,23,20,13,88,42,55.56%,25.71%,453,406,87.27%
Antoine,Mbappé,19,9,6,90,56,66.67%,25.45%,400,421,87.27%
Robert,Messi,19,22,10,90,60,66.67%,24.44%,700,565,91.67%
Cristiano,Ronaldo,24,21,5,69,41,66.67%,21.33%,567,352,80%
Kevin,Salah,16,9,6,52,37,54.55%,22.22%,465,438,86.67%
Mohamed,De Bruyne,19,10,15,78,34,54.55%,25.45%,423,403,87.27%
Mohamed,Mbappé,24,12,5,64,29,66.67%,23.08%,428,350,83.33%
Cristiano,Ronaldo,21,17,6,77,31,55.56%,23.08%,521,413,83.33%
Neymar,Mbappé,20,20,8,58,30,66.67%,23.08%,421,401,87.50%
Robert,Messi,16,19,6,86,52,66.67%,24.44%,700,570,80%
Harry,Messi,21,16,7,90,54,66.67%,22.22%,564,561,85.71%
Robert,Salah,23,19,5,83,31,63.64%,20%,637,500,86.67%
Robert,Lewandowski,19,22,6,88,54,63.64%,21.33%,671,600,89.23%
Lionel,Griezmann,20,14,7,50,28,66.67%,20%,504,485,86.67%
Mohamed,Mbappé,17,10,10,48,30,55.56%,14.55%,439,385,80%
Kylian,Ronaldo,20,20,5,88,52,61.54%,14.55%,523,407,87.50%
Antoine,Ronaldo,16,10,12,58,30,58.33%,25.71%,491,350,83.33%
Harry,De Bruyne,19,16,5,69,60,66.67%,22.22%,676,588,85.71%
Mohamed,De Bruyne,16,8,6,74,31,63.64%,20%,606,466,87.50%
Antoine,Griezmann,21,11,7,63,35,63.64%,20%,400,385,86.67%
Cristiano,Mbappé,22,11,6,45,25,55.56%,22.22%,400,356,87.50%
Antoine,Griezmann,18,9,13,46,32,66.67%,20%,448,362,87.50%
Antoine,De Bruyne,16,8,13,55,25,66.67%,20%,507,493,87.27%
Robert,Ronaldo,20,20,7,90,55,78.57%,25%,535,398,80%
Kylian,Mbappé,17,12,7,70,29,63.64%,23.08%,585,555,87.27%
Antoine,De Bruyne,25,16,7,61,28,55.56%,20%,449,379,80%
Kylian,Mbappé,22,12,5,70,25,66.67%,23.08%,548,372,87.27%
Cristiano,Kane,24,19,6,90,49,66.67%,24.44%,514,424,89.23%
Mohamed,Mbappé,23,19,9,81,43,58.33%,24.44%,400,529,91.67%
Kylian,Griezmann,24,15,6,69,46,78.57%,25%,447,350,91.67%
Kylian,Kane,24,22,6,81,26,55.56%,25.71%,483,375,87.50%
Neymar,De Bruyne,18,15,5,49,28,55.56%,25.45%,400,417,87.50%
Antoine,Jr.,17,10,8,53,28,58.33%,22.22%,469,350,87.50%
Kylian,Jr.,22,17,5,68,36,61.54%,22.22%,453,382,87.50%
Mohamed,Griezmann,24,17,8,88,43,56.25%,25.71%,473,562,80%
Kylian,Griezmann,21,10,10,47,25,55.56%,25.45%,540,350,87.50%
Cristiano,Jr.,24,22,5,81,36,66.67%,24.44%,503,526,80%
Neymar,Griezmann,24,8,12,48,30,54.55%,14.55%,400,355,87.50%
Cristiano,Salah,24,20,10,87,48,63.64%,21.33%,619,592,80%
Kevin,De Bruyne,18,12,6,60,42,66.67%,21.33%,517,511,89.23%
Kevin,Messi,20,16,14,69,48,78.57%,14.55%,616,368,89.23%
Antoine,Ronaldo,20,11,15,48,32,55.56%,20%,521,470,87.27%
Cristiano,Messi,25,22,5,77,42,78.57%,25.71%,423,378,87.27%
Lionel,Ronaldo,23,19,5,83,52,66.67%,21.33%,680,587,85.71%
Neymar,Ronaldo,20,11,5,65,30,58.33%,20%,411,416,86.67%
Mohamed,Ronaldo,22,16,5,45,31,56.25%,24.44%,471,370,87.50%
Cristiano,De Bruyne,22,14,9,53,26,63.64%,14.55%,495,373,87.27%
Cristiano,Messi,24,22,5,76,29,56.25%,25%,444,379,80%
Cristiano,Messi,25,18,5,73,35,78.57%,25%,700,383,91.67%
Kylian,De Bruyne,21,12,15,47,25,55.56%,22.22%,508,452,87.27%
Cristiano,Messi,22,16,7,77,48,66.67%,22.22%,606,545,89.23%
Lionel,De Bruyne,18,8,14,58,36,63.64%,25.45%,570,500,91.67%
Kevin,Kane,16,12,11,57,28,58.33%,14.55%,427,364,87.50%
Kylian,Kane,16,12,13,56,25,66.67%,22.22%,509,405,87.27%
Kevin,Mbappé,18,10,20,69,25,55.56%,22.22%,459,381,87.27%
Mohamed,Lewandowski,25,11,8,58,41,55.56%,25.71%,547,361,91.67%
Neymar,Ronaldo,25,17,13,56,38,56.25%,25%,400,352,91.67%
Lionel,Kane,23,13,7,70,48,66.67%,22.22%,469,355,89.23%
Antoine,Jr.,22,12,7,77,48,56.25%,23.08%,423,376,89.23%
Antoine,Griezmann,19,18,17,80,25,63.64%,23.08%,442,486,87.27%
Cristiano,Messi,24,18,7,85,47,56.25%,24.44%,400,404,80%
Lionel,Mbappé,19,20,5,73,60,66.67%,21.33%,700,389,86.67%
Lionel,Salah,23,22,10,90,60,66.67%,21.33%,700,585,85.71%
Antoine,De Bruyne,17,8,10,62,31,63.64%,20%,490,354,86.67%
Mohamed,Mbappé,17,17,6,74,32,58.33%,24.44%,569,501,85.71%
Neymar,Jr.,23,21,12,79,41,63.64%,21.33%,433,372,87.50%
Robert,Kane,21,17,7,90,47,54.55%,24.44%,700,600,91.67%
Kylian,Jr.,25,9,8,70,31,56.25%,25%,446,409,80%
Kylian,Jr.,18,10,12,45,39,63.64%,25.45%,450,370,85.71%
Kevin,Mbappé,22,13,16,61,25,61.54%,20%,555,404,87.50%
Robert,Griezmann,21,18,5,77,39,54.55%,25.45%,566,403,87.50%
Lionel,Messi,20,19,12,70,60,63.64%,25.71%,700,523,89.23%
Kylian,Griezmann,24,16,7,54,25,55.56%,22.22%,426,358,87.27%
Robert,Lewandowski,20,22,9,90,60,66.67%,21.33%,700,567,91.67%
Antoine,Lewandowski,17,17,6,72,54,66.67%,21.33%,572,351,86.67%
Kevin,Lewandowski,22,19,7,89,28,66.67%,21.33%,635,386,80%
Lionel,Lewandowski,24,20,9,73,46,66.67%,21.33%,700,600,85.71%
Cristiano,Jr.,18,22,5,73,49,66.67%,24.44%,460,581,80%
Harry,Kane,22,22,6,90,60,66.67%,21.33%,700,600,89.23%
Lionel,Mbappé,18,19,11,60,43,54.55%,25.45%,400,460,89.23%
Kevin,Jr.,19,16,10,49,41,78.57%,23.08%,504,381,85.71%
Lionel,Griezmann,21,19,11,89,51,56.25%,25.71%,611,600,86.67%
Antoine,Kane,22,19,10,59,25,63.64%,21.33%,548,373,80%
Kevin,De Bruyne,23,17,11,51,29,58.33%,25.45%,451,359,87.50%
Robert,Messi,23,20,5,70,36,66.67%,20%,561,592,85.71%
Mohamed,Salah,25,12,5,77,25,63.64%,20%,400,412,83.33%
Antoine,De Bruyne,16,13,15,64,26,66.67%,20%,700,599,89.23%
Robert,Messi,23,16,5,88,53,61.54%,20%,546,579,86.67%
Harry,De Bruyne,16,21,7,69,41,54.55%,21.33%,639,495,87.50%
Antoine,Lewandowski,16,17,7,49,28,63.64%,22.22%,400,489,83.33%
Antoine,De Bruyne,17,20,6,90,60,61.54%,24.44%,493,580,83.33%
Neymar,Mbappé,22,8,9,47,26,55.56%,25.45%,429,365,86.67%
Lionel,Ronaldo,23,17,5,62,26,55.56%,25%,471,378,80%
Kylian,Kane,17,11,10,73,36,63.64%,20%,672,455,86.67%
Lionel,De Bruyne,18,19,14,64,31,56.25%,22.22%,463,364,87.50%
Kevin,Griezmann,17,16,13,68,31,58.33%,23.08%,446,404,87.27%
Kylian,Griezmann,16,16,17,55,31,66.67%,14.55%,498,371,83.33%
Robert,De Bruyne,16,8,8,61,26,54.55%,20%,700,382,87.27%
Cristiano,Jr.,25,18,5,86,53,63.64%,25%,462,427,80%
Kevin,Lewandowski,17,17,5,62,33,58.33%,14.55%,509,376,87.27%
Neymar,Mbappé,21,8,10,45,25,55.56%,23.08%,424,350,87.27%
Kylian,Mbappé,19,11,7,63,34,55.56%,20%,522,458,87.50%
Antoine,Griezmann,16,14,11,85,57,78.57%,25.71%,700,579,85.71%
Mohamed,Salah,21,20,13,49,28,61.54%,23.08%,487,448,87.27%
Lionel,Mbappé,23,21,6,51,31,78.57%,22.22%,494,364,87.50%
Lionel,Jr.,20,8,7,55,28,66.67%,22.22%,547,350,91.67%
Lionel,Griezmann,20,17,7,68,38,58.33%,25.45%,441,565,83.33%
Robert,Ronaldo,20,13,9,90,45,78.57%,25.45%,487,406,89.23%
Robert,Jr.,16,9,15,61,26,58.33%,22.22%,520,375,83.33%
Robert,Jr.,20,19,5,75,47,63.64%,20%,449,423,80%
Kylian,Ronaldo,16,17,7,64,25,61.54%,14.55%,433,423,86.67%
Lionel,Mbappé,22,19,19,80,50,55.56%,21.33%,700,594,91.67%
Antoine,Jr.,18,14,17,56,33,54.55%,21.33%,478,379,80%
Robert,Mbappé,22,21,6,67,55,56.25%,25.71%,679,589,80%
Mohamed,Ronaldo,21,11,6,67,29,56.25%,25.45%,548,380,87.27%
Robert,Mbappé,16,9,10,51,29,55.56%,14.55%,563,350,87.50%
Lionel,Messi,25,21,9,73,52,78.57%,25.71%,695,535,80%
Antoine,Messi,23,15,7,90,25,61.54%,25%,434,580,87.27%
Antoine,Griezmann,22,19,10,52,49,58.33%,22.22%,485,395,87.27%
Cristiano,Kane,22,20,8,85,45,56.25%,25%,487,422,80%
Cristiano,Ronaldo,23,12,9,80,50,61.54%,24.44%,446,350,86.67%
Cristiano,Salah,23,16,7,80,28,55.56%,21.33%,400,386,80%
Mohamed,Messi,18,20,5,72,29,55.56%,25.45%,700,425,87.27%
Lionel,Mbappé,19,22,7,90,49,66.67%,24.44%,669,558,91.67%
Robert,Kane,17,19,9,81,59,66.67%,21.33%,683,554,85.71%
Kylian,Salah,17,21,12,50,29,54.55%,14.55%,525,350,87.50%
Lionel,Messi,23,17,8,88,47,63.64%,23.08%,700,579,91.67%
Antoine,Kane,16,8,17,67,38,58.33%,14.55%,489,495,87.27%
Harry,Jr.,23,17,5,90,52,63.64%,25.71%,612,571,85.71%
Kylian,Jr.,22,19,5,73,47,78.57%,24.44%,443,379,89.23%
Robert,Lewandowski,23,19,9,90,56,63.64%,14.55%,571,600,89.23%
Kevin,Jr.,17,13,5,90,53,61.54%,14.55%,509,475,87.50%
Kevin,Kane,23,22,9,90,54,66.67%,21.33%,682,600,85.71%
Kevin,Mbappé,16,10,12,66,25,55.56%,25.45%,615,499,87.50%
Harry,Ronaldo,25,19,8,70,37,78.57%,21.33%,468,592,80%
Robert,Messi,18,9,12,73,47,66.67%,20%,640,350,91.67%
Mohamed,Ronaldo,19,13,8,90,51,78.57%,25.71%,614,555,85.71%
Kevin,Kane,18,22,7,90,60,54.55%,25.45%,700,566,85.71%
Kylian,Ronaldo,25,11,5,57,25,56.25%,22.22%,440,384,87.50%
Antoine,Mbappé,22,15,6,69,45,63.64%,25.45%,403,383,87.50%
Neymar,Griezmann,18,8,16,54,28,61.54%,23.08%,532,384,87.27%
Kylian,Jr.,20,10,8,47,27,78.57%,22.22%,681,494,87.50%
Kevin,Griezmann,19,8,14,55,25,54.55%,14.55%,569,475,87.27%
Antoine,Lewandowski,24,13,12,60,33,56.25%,25%,624,387,89.23%
Harry,Messi,17,18,11,81,37,66.67%,21.33%,591,600,89.23%
Neymar,Mbappé,17,11,10,56,36,61.54%,22.22%,431,400,83.33%
Lionel,Messi,25,22,5,87,39,66.67%,25%,678,551,85.71%
Harry,Lewandowski,16,12,5,62,40,66.67%,21.33%,583,497,80%
Robert,Lewandowski,16,22,5,90,60,66.67%,21.33%,700,546,85.71%
Neymar,Messi,23,13,14,69,41,58.33%,24.44%,511,494,91.67%
Lionel,Ronaldo,16,22,5,90,40,56.25%,24.44%,630,587,89.23%
Neymar,Ronaldo,24,19,5,77,27,78.57%,25%,422,382,87.50%
Mohamed,Salah,25,12,8,86,44,61.54%,25%,519,571,91.67%
Antoine,Mbappé,16,13,5,67,42,54.55%,21.33%,481,382,86.67%
Cristiano,Salah,23,14,12,81,51,58.33%,14.55%,498,467,91.67%
Neymar,Griezmann,19,16,9,89,49,56.25%,24.44%,430,352,91.67%
Mohamed,Mbappé,18,14,6,68,31,55.56%,22.22%,524,352,87.27%
Robert,Griezmann,22,16,8,73,57,66.67%,20%,481,522,85.71%
Kevin,De Bruyne,17,13,19,64,25,54.55%,14.55%,504,487,87.27%
Kylian,Griezmann,24,22,7,62,33,56.25%,25%,400,388,87.50%
Neymar,Mbappé,24,19,7,71,45,55.56%,25%,400,375,91.67%
Robert,De Bruyne,22,16,11,81,59,66.67%,20%,638,564,87.50%
Kylian,Jr.,22,22,8,62,26,56.25%,20%,546,509,86.67%
Lionel,Messi,24,22,5,80,49,56.25%,25%,700,566,91.67%
Neymar,Kane,16,13,13,66,38,66.67%,14.55%,530,491,85.71%
Mohamed,De Bruyne,18,15,20,61,40,78.57%,14.55%,558,572,87.50%
Lionel,Salah,25,17,11,70,45,78.57%,25.71%,652,562,91.67%
Kevin,Jr.,18,10,5,73,28,63.64%,14.55%,445,499,87.27%
Kevin,Mbappé,22,22,5,82,53,63.64%,20%,400,600,87.50%
Kylian,Jr.,23,14,11,85,43,55.56%,25.71%,480,411,80%
Kevin,De Bruyne,20,9,12,55,29,63.64%,22.22%,542,384,87.27%
Kevin,De Bruyne,18,11,16,83,31,54.55%,14.55%,700,489,87.27%
